constructorResultsId,raceId,constructorId,points,status,driver1,driver2
16496,1078,aston,1,\N,1,0
16498,1078,mclaren,0,\N,0,0
16499,1078,haas,0,\N,0,0
16500,1079,red_bull,44,\N,25,19
16501,1079,mercedes,25,\N,15,10
16502,1079,ferrari,12,\N,12,0
16504,1079,alpine,8,\N,6,2
16505,1079,mclaren,4,\N,4,0
16507,1079,aston,0,\N,0,0
16508,1079,haas,0,\N,0,0
16509,1079,williams,0,\N,0,0
16510,1080,red_bull,40,\N,25,15
16511,1080,ferrari,30,\N,18,12
16512,1080,mercedes,14,\N,10,4
16513,1080,mclaren,9,\N,9,0
16514,1080,alpine,6,\N,6,0
16516,1080,aston,1,\N,1,0
16518,1080,williams,0,\N,0,0
16519,1080,haas,0,\N,0,0
16520,1081,red_bull,44,\N,25,19
16521,1081,mercedes,27,\N,15,12
16523,1081,aston,8,\N,8,0
16524,1081,alpine,7,\N,6,1
16525,1081,mclaren,6,\N,4,2
16527,1081,williams,0,\N,0,0
16528,1081,haas,0,\N,0,0
16529,1081,ferrari,0,\N,0,0
16530,1082,red_bull,25,\N,25,0
16531,1082,ferrari,29,\N,19,10
16532,1082,mercedes,27,\N,15,12
16533,1082,alpine,10,\N,8,2
16535,1082,aston,1,\N,1,0
16536,1082,mclaren,0,\N,0,0
16537,1082,williams,0,\N,0,0
16539,1082,haas,0,\N,0,0
16540,1083,ferrari,37,\N,25,12
16541,1083,red_bull,24,\N,18,6
16542,1083,mercedes,16,\N,16,0
16543,1083,alpine,10,\N,10,0
16544,1083,mclaren,8,\N,8,0
16545,1083,haas,5,\N,4,1
16546,1083,aston,2,\N,2,0
16547,1083,williams,0,\N,0,0
16550,1084,ferrari,38,\N,25,0
16551,1084,red_bull,31,\N,19,0
16552,1084,mercedes,33,\N,15,12
16553,1084,alpine,14,\N,10,1
16554,1084,haas,14,\N,8,4
16555,1084,mclaren,8,\N,6,2
16557,1084,williams,0,\N,0,0
16558,1084,aston,0,\N,0,0
16560,1085,red_bull,37,\N,25,12
16561,1085,mercedes,33,\N,18,15
16562,1085,ferrari,11,\N,11,0
16563,1085,alpine,12,\N,8,4
16564,1085,mclaren,8,\N,6,2
16565,1085,aston,1,\N,1,0
16567,1085,williams,0,\N,0,0
16569,1085,haas,0,\N,0,0
16570,1086,red_bull,35,\N,25,10
16571,1086,mercedes,34,\N,19,15
16572,1086,ferrari,20,\N,12,8
16573,1086,mclaren,6,\N,6,0
16574,1086,alpine,6,\N,4,2
16575,1086,aston,1,\N,1,0
16578,1086,haas,0,\N,0,0
16579,1086,williams,0,\N,0,0
16580,1087,red_bull,44,\N,26,18
16581,1087,ferrari,23,\N,15,8
16582,1087,mercedes,12,\N,12,0
16583,1087,alpine,16,\N,10,6
16584,1087,aston,4,\N,4,0
16586,1087,williams,1,\N,1,0
16587,1087,mclaren,0,\N,0,0
16589,1087,haas,0,\N,0,0
16590,1088,red_bull,36,\N,26,10
16591,1088,mercedes,30,\N,18,12
16592,1088,ferrari,19,\N,15,4
16593,1088,alpine,10,\N,8,2
16594,1088,mclaren,6,\N,6,0
16595,1088,aston,1,\N,1,0
16597,1088,williams,0,\N,0,0
16598,1088,haas,0,\N,0,0
16600,1089,red_bull,34,\N,25,9
16601,1089,ferrari,30,\N,18,12
16602,1089,mercedes,25,\N,15,10
16603,1089,mclaren,6,\N,6,0
16605,1089,williams,2,\N,2,0
16607,1089,alpine,0,\N,0,0
16608,1089,haas,0,\N,0,0
16609,1089,aston,0,\N,0,0
16610,1091,red_bull,31,\N,25,6
16611,1091,ferrari,33,\N,18,15
16612,1091,mclaren,22,\N,12,10
16613,1091,aston,12,\N,8,4
16614,1091,mercedes,2,\N,2,0
16617,1091,haas,0,\N,0,0
16618,1091,alpine,0,\N,0,0
16619,1091,williams,0,\N,0,0
16620,1092,red_bull,43,\N,25,18
16621,1092,ferrari,15,\N,15,0
16622,1092,alpine,18,\N,12,6
16623,1092,mercedes,14,\N,10,4
16624,1092,aston,8,\N,8,0
16625,1092,williams,2,\N,2,0
16626,1092,mclaren,1,\N,1,0
16628,1092,haas,0,\N,0,0
16630,1093,red_bull,37,\N,25,12
16631,1093,mercedes,29,\N,18,11
16632,1093,ferrari,15,\N,15,0
16633,1093,mclaren,8,\N,8,0
16634,1093,aston,4,\N,4,0
16635,1093,haas,2,\N,2,0
16637,1093,alpine,6,\N,6,0
16639,1093,williams,0,\N,0,0
16640,1094,red_bull,40,\N,25,15
16641,1094,mercedes,31,\N,18,13
16642,1094,ferrari,18,\N,10,8
16643,1094,mclaren,8,\N,6,2
16644,1094,alpine,4,\N,4,0
16647,1094,williams,0,\N,0,0
16648,1094,aston,0,\N,0,0
16649,1094,haas,0,\N,0,0
16650,1095,mercedes,58,\N,26,18
16651,1095,ferrari,37,\N,15,12
16652,1095,alpine,14,\N,10,4
16653,1095,red_bull,23,\N,8,6
16655,1095,aston,1,\N,1,0
16656,1095,haas,1,\N,0,0
16658,1095,williams,0,\N,0,0
16659,1095,mclaren,2,\N,0,0
16660,1096,red_bull,40,\N,25,15
16661,1096,ferrari,30,\N,18,12
16662,1096,mercedes,10,\N,10,0
16663,1096,mclaren,11,\N,9,2
16664,1096,alpine,6,\N,6,0
16665,1096,aston,5,\N,4,1
16668,1096,williams,0,\N,0,0
16669,1096,haas,0,\N,0,0
16670,1098,red_bull,43,\N,25,18
16671,1098,aston,23,\N,15,8
16672,1098,ferrari,12,\N,12,0
16673,1098,mercedes,16,\N,10,6
16675,1098,alpine,2,\N,2,0
16676,1098,williams,1,\N,1,0
16678,1098,haas,0,\N,0,0
16679,1098,mclaren,0,\N,0,0
16680,1099,red_bull,44,\N,25,19
16681,1099,mercedes,22,\N,12,10
16682,1099,aston,15,\N,15,0
16683,1099,ferrari,14,\N,8,6
16684,1099,alpine,6,\N,4,2
16685,1099,haas,1,\N,1,0
16688,1099,mclaren,0,\N,0,0
16689,1099,williams,0,\N,0,0
16690,1100,red_bull,36,\N,25,11
16691,1100,mercedes,18,\N,18,0
16692,1100,aston,27,\N,15,12
16693,1100,mclaren,12,\N,8,4
16694,1100,haas,6,\N,6,0
16697,1100,ferrari,0,\N,0,0
16698,1100,alpine,0,\N,0,0
16699,1100,williams,0,\N,0,0
16700,1101,red_bull,57,\N,25,18
16701,1101,ferrari,36,\N,15,10
16702,1101,aston,22,\N,12,6
16703,1101,mercedes,20,\N,8,5
16704,1101,mclaren,2,\N,2,0
16706,1101,williams,0,\N,0,0
16707,1101,haas,0,\N,0,0
16708,1101,alpine,0,\N,0,0
16710,1102,red_bull,44,\N,26,18
16711,1102,aston,15,\N,15,0
16712,1102,mercedes,20,\N,12,8
16713,1102,ferrari,16,\N,10,6
16714,1102,alpine,6,\N,4,2
16715,1102,haas,1,\N,1,0
16718,1102,williams,0,\N,0,0
16719,1102,mclaren,0,\N,0,0
16720,1104,red_bull,25,\N,25,0
16721,1104,aston,18,\N,18,0
16722,1104,alpine,21,\N,15,6
16723,1104,mercedes,23,\N,13,10
16724,1104,ferrari,12,\N,8,4
16725,1104,mclaren,3,\N,2,1
16728,1104,williams,0,\N,0,0
16729,1104,haas,0,\N,0,0
16730,1105,red_bull,38,\N,26,12
16731,1105,mercedes,33,\N,18,15
16732,1105,ferrari,10,\N,10,0
16733,1105,aston,14,\N,8,6
16734,1105,alpine,5,\N,4,1
16737,1105,mclaren,0,\N,0,0
16738,1105,haas,0,\N,0,0
16739,1105,williams,0,\N,0,0
16740,1106,red_bull,34,\N,25,9
16741,1106,aston,20,\N,18,2
16742,1106,mercedes,15,\N,15,0
16743,1106,ferrari,22,\N,12,10
16744,1106,williams,6,\N,6,0
16745,1106,alpine,4,\N,4,0
16747,1106,mclaren,0,\N,0,0
16749,1106,haas,0,\N,0,0
16750,1107,red_bull,56,\N,26,15
16751,1107,ferrari,32,\N,18,8
16752,1107,mclaren,12,\N,12,0
16753,1107,aston,21,\N,10,2
16754,1107,mercedes,11,\N,6,4
16755,1107,alpine,3,\N,1,0
16756,1107,williams,0,\N,0,0
16759,1107,haas,3,\N,0,0
16760,1108,red_bull,34,\N,26,8
16761,1108,mclaren,30,\N,18,12
16762,1108,mercedes,25,\N,15,10
16763,1108,aston,6,\N,6,0
16764,1108,williams,4,\N,4,0
16765,1108,ferrari,3,\N,2,1
16767,1108,haas,0,\N,0,0
16769,1108,alpine,0,\N,0,0
16770,1109,red_bull,41,\N,26,15
16771,1109,mclaren,28,\N,18,10
16772,1109,mercedes,20,\N,12,8
16773,1109,ferrari,10,\N,6,4
16774,1109,aston,3,\N,2,1
16775,1109,williams,0,\N,0,0
16778,1109,haas,0,\N,0,0
16779,1109,alpine,0,\N,0,0
16780,1110,red_bull,51,\N,25,18
16781,1110,ferrari,24,\N,15,0
16782,1110,mercedes,24,\N,13,8
16783,1110,aston,12,\N,10,2
16784,1110,mclaren,16,\N,6,0
16785,1110,alpine,10,\N,4,0
16788,1110,williams,0,\N,0,0
16789,1110,haas,0,\N,0,0
16790,1111,red_bull,37,\N,25,12
16791,1111,aston,19,\N,19,0
16792,1111,alpine,16,\N,15,1
16793,1111,ferrari,10,\N,10,0
16794,1111,mercedes,8,\N,8,0
16795,1111,mclaren,8,\N,6,2
16796,1111,williams,4,\N,4,0
16797,1111,haas,0,\N,0,0
16800,1112,red_bull,43,\N,25,18
16801,1112,ferrari,27,\N,15,12
16802,1112,mercedes,18,\N,10,8
16803,1112,williams,6,\N,6,0
16804,1112,mclaren,4,\N,4,0
16805,1112,aston,2,\N,2,0
16808,1112,alpine,0,\N,0,0
16809,1112,haas,0,\N,0,0
16810,1113,ferrari,37,\N,25,12
16811,1113,mclaren,24,\N,18,6
16812,1113,mercedes,16,\N,16,0
16813,1113,red_bull,14,\N,10,4
16814,1113,alpine,8,\N,8,0
16816,1113,haas,1,\N,1,0
16817,1113,williams,0,\N,0,0
16819,1113,aston,0,\N,0,0
16820,1114,red_bull,26,\N,26,0
16821,1114,mclaren,33,\N,18,15
16822,1114,ferrari,20,\N,12,8
16823,1114,mercedes,16,\N,10,6
16824,1114,aston,4,\N,4,0
16825,1114,alpine,3,\N,2,1
16828,1114,haas,0,\N,0,0
16829,1114,williams,0,\N,0,0
16830,1115,red_bull,34,\N,26,1
16831,1115,mclaren,47,\N,18,15
16832,1115,mercedes,21,\N,12,0
16833,1115,ferrari,13,\N,10,0
16834,1115,aston,9,\N,8,0
16835,1115,alpine,6,\N,6,0
16837,1115,williams,2,\N,0,0
16838,1115,haas,0,\N,0,0
16840,1116,red_bull,49,\N,25,12
16841,1116,mclaren,23,\N,18,0
16842,1116,ferrari,24,\N,15,0
16843,1116,mercedes,18,\N,10,0
16844,1116,alpine,10,\N,8,0
16845,1116,aston,6,\N,6,0
16847,1116,williams,3,\N,2,1
16848,1116,haas,0,\N,0,0
16850,1117,red_bull,25,\N,25,0
16851,1117,mercedes,27,\N,19,8
16852,1117,ferrari,27,\N,15,12
16853,1117,mclaren,14,\N,10,4
16855,1117,williams,2,\N,2,0
16856,1117,alpine,1,\N,1,0
16857,1117,haas,0,\N,0,0
16859,1117,aston,0,\N,0,0
16860,1118,red_bull,51,\N,25,12
16861,1118,mclaren,26,\N,19,0
16862,1118,aston,25,\N,15,10
16863,1118,ferrari,13,\N,8,0
16864,1118,alpine,7,\N,6,1
16865,1118,mercedes,11,\N,4,0
16867,1118,williams,0,\N,0,0
16868,1118,haas,0,\N,0,0
16870,1119,red_bull,40,\N,25,15
16871,1119,ferrari,26,\N,18,8
16872,1119,alpine,12,\N,12,0
16873,1119,aston,12,\N,10,2
16874,1119,mercedes,10,\N,6,4
16875,1119,mclaren,2,\N,2,0
16876,1119,williams,0,\N,0,0
16877,1119,haas,0,\N,0,0
16884,1120,aston,7,\N,6,1
16886,1120,alpine,0,\N,0,0
16887,1120,williams,0,\N,0,0
16888,1120,haas,0,\N,0,0
16890,1121,red_bull,44,\N,26,18
16891,1121,ferrari,27,\N,15,12
16892,1121,mercedes,16,\N,10,6
16893,1121,mclaren,12,\N,8,4
16894,1121,aston,3,\N,2,1
16895,1121,sauber,0,\N,0,0
16896,1121,haas,0,\N,0,0
16897,1121,rb,0,\N,0,0
16898,1121,williams,0,\N,0,0
16899,1121,alpine,0,\N,0,0
16900,1122,red_bull,43,\N,25,18
16901,1122,ferrari,22,\N,16,6
16902,1122,mclaren,16,\N,12,4
16903,1122,aston,10,\N,10,0
16904,1122,mercedes,10,\N,8,2
16905,1122,haas,1,\N,1,0
16906,1122,williams,0,\N,0,0
16907,1122,alpine,0,\N,0,0
16908,1122,rb,0,\N,0,0
16909,1122,sauber,0,\N,0,0
16910,1123,ferrari,44,\N,25,19
16911,1123,mclaren,27,\N,15,12
16912,1123,red_bull,10,\N,10,0
16913,1123,aston,12,\N,8,4
16914,1123,rb,6,\N,6,0
16915,1123,haas,3,\N,2,1
16916,1123,williams,0,\N,0,
16917,1123,alpine,0,\N,0,0
16918,1123,sauber,0,\N,0,0
16919,1123,mercedes,0,\N,0,0
16920,1124,red_bull,44,\N,26,18
16921,1124,ferrari,27,\N,15,12
16922,1124,mclaren,14,\N,10,4
16923,1124,aston,8,\N,8,0
16924,1124,mercedes,8,\N,6,2
16925,1124,rb,1,\N,1,0
16926,1124,haas,0,\N,0,0
16927,1124,sauber,0,\N,0,0
16928,1124,alpine,0,\N,0,0
16929,1124,williams,0,\N,0,0
16930,1125,red_bull,54,\N,25,15
16931,1125,mclaren,27,\N,18,4
16932,1125,ferrari,31,\N,12,10
16933,1125,mercedes,18,\N,8,2
16934,1125,aston,7,\N,7,0
16935,1125,haas,1,\N,1,0
16936,1125,alpine,0,\N,0,0
16937,1125,williams,0,\N,0,0
16938,1125,sauber,0,\N,0,0
16939,1125,rb,0,\N,0,0
16940,1126,mclaren,28,\N,25,0
16941,1126,red_bull,44,\N,18,12
16942,1126,ferrari,36,\N,15,10
16943,1126,mercedes,12,\N,8,4
16944,1126,rb,12,\N,6,0
16945,1126,aston,2,\N,2,0
16946,1126,alpine,1,\N,1,0
16947,1126,haas,2,\N,0,0
16948,1126,sauber,0,\N,0,0
16949,1126,williams,0,\N,0,0
16950,1127,red_bull,29,\N,25,4
16951,1127,mclaren,30,\N,18,12
16952,1127,ferrari,25,\N,15,10
16953,1127,mercedes,15,\N,8,7
16954,1127,aston,2,\N,2,0
16955,1127,rb,1,\N,1,0
16956,1127,haas,0,\N,0,0
16957,1127,alpine,0,\N,0,0
16958,1127,sauber,0,\N,0,0
16959,1127,williams,0,\N,0,0
16960,1128,ferrari,40,\N,25,15
16961,1128,mclaren,30,\N,18,12
16962,1128,mercedes,17,\N,10,7
16963,1128,red_bull,8,\N,8,0
16964,1128,rb,4,\N,4,0
16965,1128,williams,2,\N,2,0
16966,1128,alpine,1,\N,1,0
16967,1128,aston,0,\N,0,0
16968,1128,sauber,0,\N,0,0
16969,1128,haas,0,\N,0,0
16970,1129,red_bull,25,\N,25,0
16971,1129,mclaren,28,\N,18,10
16972,1129,mercedes,28,\N,15,13
16973,1129,aston,14,\N,8,6
16974,1129,rb,4,\N,4,0
16975,1129,alpine,3,\N,2,1
16976,1129,haas,0,\N,0,0
16977,1129,sauber,0,\N,0,0
16978,1129,ferrari,0,\N,0,0
16979,1129,williams,0,\N,0,0
16980,1130,red_bull,29,\N,25,4
16981,1130,mclaren,25,\N,19,6
16982,1130,mercedes,27,\N,15,12
16983,1130,ferrari,18,\N,10,8
16984,1130,alpine,3,\N,2,1
16985,1130,haas,0,\N,0,0
16986,1130,aston,0,\N,0,0
16987,1130,sauber,0,\N,0,0
16988,1130,rb,0,\N,0,0
16989,1130,williams,0,\N,0,0
16990,1131,mercedes,45,\N,25,12
16991,1131,mclaren,31,\N,18,0
16992,1131,ferrari,21,\N,15,0
16993,1131,red_bull,25,\N,10,6
16994,1131,haas,12,\N,8,4
16995,1131,rb,2,\N,2,0
16996,1131,alpine,1,\N,1,0
16997,1131,aston,0,\N,0,0
16998,1131,williams,0,\N,0,0
16999,1131,sauber,0,\N,0,0
17000,1132,mercedes,25,\N,25,0
17001,1132,red_bull,18,\N,18,0
17002,1132,mclaren,27,\N,15,12
17003,1132,ferrari,11,\N,11,0
17004,1132,haas,8,\N,8,0
17005,1132,aston,10,\N,6,4
17006,1132,williams,2,\N,2,0
17007,1132,rb,1,\N,1,0
17008,1132,sauber,0,\N,0,0
17009,1132,alpine,0,\N,0,0
